artist_id,artist_popularity
4HuiF105IzzXxZrcNRMqux,27
4IJczjB0fJ04gs4uvP0Fli,68
4IMAo2UQchVFyPH24PAjUs,70
4IWBUUAFIplrNtaOHcJPRM,81
4J3wzDMI97AlGimdiVcaLb,57
4JreHVYyb6GqE2BU03Kx96,52
4K9aclpXgCPNFGEqRlFPal,44
4KKEvADkhfVx3BpYJyezZr,34
4KXTUUytwGCyfH4aOAd4vB,36
4KkHjCe8ouh8C2P9LPoD4F,53
4Kxlr1PRlDKEB0ekOCyHgX,65
4L0gz16xuM1as1OgYzh1SR,58
4LLpKhyESsyAXpc4laK94U,83
4MCBfE4596Uoi2O4DtmEMz,88
4MIULe6tfg2loNzBy5B9eu,45
4MVAkLAHeIy5ZmDgonbn70,28
4MfMoxxIjmWNJm1Strguyd,1
4MkgNYzcMsxS2GASb382Sv,0
4Mop3hBjHoSoKwwkzKD3Gi,34
4NEThNYJ3WyNcJWcmpjq88,57
4NHQUGzhtTLFvgF5SZesLK,74
4NbGqNMygAp5vLwS9lQJng,28
4Nl6PVYLwbCFfr3UqQlFtE,49
4NqH3V7GS0Igs1VyGMXEi8,44
4O15NlyKLIASxsJ0PrXPfz,86
4OPcFlpCFWYdoZJuPfMOb9,3
4OdN9dkhoV89itJ4GIChBL,32
4OyfJQbeMadW8upNULEBoK,46
4PINIuQ6zcjifa1Nw3btfR,25
4PSMGgQLpEIIeFJIpy8kT5,36
4PfKPdq8QEgcerLwGApWIp,56
4Pw979OeQublQjHdnNb5Mk,41
4Q6nIcaBED8qUel8bBx6Cr,74
4QTVePrFu1xuGM9K0kNXkk,61
4Qt4osuhqHKfSfpB31r4qN,45
4QvgGvpgzgyUOo8Yp8LDm9,73
4RBsjmacRrACcvfkngGFEc,0
4RPg75BaMIfyBb94V8HqCw,47
4RguKaIgVQ9Iep7mYAJ6J4,33
4RzbexUO843fc5SLqKEQCr,61
4SoF1XBWjLKLBGe6j1hhBo,25
4T8NIfZmVY6TJFqVzN6X49,61
4TNb6OInXahdseLnzAY1eL,62
4Tjvp7fDrim8wlo9fDgqGx,39
4UT0p3ljEiD472lZp44KLH,70
4UXJsSlnKd7ltsrHebV79Q,62
4Uc8Dsxct0oMqx0P6i60ea,79
4V2pR2iSd1g0RZCglrP3jn,60
4V8LLVI7PbaPR0K2TGSxFF,87
4VMYDCV2IEDYJArk749S6m,87
4VVEpEhC8NcR7AqNEds42U,64
4VhL8KLjVso4vLfOLVViTb,59
4VkqlQl3hGhxjchI34xp2V,43
4Ws2otunReOa6BbwxxpCt6,65
4Ws5zFS1keQh8yfCbYhW7A,35
4WsNup6PgOM2MedSclPPL0,0
4X8TR9pBFyewFlIDYt1o2s,51
4XX9YjNQrHTZfZz3DCX6DP,52
4Xew6cotzgXZMLHT2UpTMV,15
4XgWAOxOyEes5P475qx9u5,28
4XiX7KZd1SjFw12ENN0EUD,3
4YXALIWylKykACPOgzUsql,0
4YXycRbyyAE0wozTk7QMEq,65
4YwJiCnQ2wryUcJipYH05I,24
4Yz6rDZcx8W4BycGweekah,38
4Z4afeDmHFxPmJorIwupbZ,52
4Z8VUcNZQ0XzPpk8A9rvku,31
4ZJj8sukCck2SZZQqlof8r,26
4ZYZ9HDwHXvailDhumTDut,0
4Zx0k0q7qvuaFImtyKWwxn,0
4b19vuzlDcNdU4quI7L6sW,55
4b8wYiM9ldSoJR6J2b82y1,31
4b9yaY7YSdWtDb5h7OpuMx,10
4bGPjihFEUsxf9LPn1epOv,58
4bw2Am3p9ji3mYsXNXtQcd,76
4c4TlVWGSvRk1mBfZdYsnX,46
4cXLEhsZ1W4T6qBiDYVih4,38
4cdyqaBREB68H77QKCrKP1,67
4cxJUMXdHetYoijH951DRV,36
4cxLZekmoBwtIajEfv4avG,32
4d3yvTptO48nOYTPBcPFZC,67
4d8dVaN19U8R3fpxswfpT5,3
4dM6NDYSfLcspt8GLoT5aE,68
4dpARuHxo51G3z768sgnrY,85
4dw1gYD42SHeDoxl7SKDhS,33
4eBpDFy2KAr4aMf0sqwRli,4
4eYnorQRhVHT2KBl2UyHHd,65
4ehtJnVumNf6xzSCDk8aLB,66
4en2ObzSYlIYbCGknXjgG9,51
4entyF7OCaoqs4m1tSUeEo,14
4f5zdY3lMGvbERmZ8gvVQr,0
4f9arf6M35xClAgxF9IGU6,1
4frIPWBfpZWw7REcjGAkJF,54
4frXpPxQQZwbCu3eTGnZEw,73
4fxd5Ee7UefO4CUXgwJ7IP,78
4g0bW7MGtjO54dTsUW6MHy,12
4gSsv9FQDyXx0GUkZYha7v,55
4gvjmrtzydbMpyJaXUtwvP,36
4gwpcMTbLWtBUlOijbVpuu,66
4gzpq5DPGxSnKTe4SA8HAU,89
4h1NpgpONZMVH8Gc8QPIEW,40
4hV3aU0WKvFaiX5ugXP5hp,59
4hWzbhpeYBcpqFEHdvlAsO,13
4hbnUamwrCHpv4wQTwvCIc,47
4hsVMOWHuptQXh34KCOEsi,16
4iDroUFo89Y7YBsdDTBmTD,64
4iHNK0tOyZPYnBU7nGAgpQ,77
4iN7npIRjlGTe2ueM2QRlQ,25
4isewEHTP7Az2QheDdBQ6J,53
4jLCv8vr9WwfsI74hZ7kI1,0
4jpsw9CQS439N0B7SecMgf,48
4kAE4mhtxB8P57pxAgWWVM,0
4kYSro6naA4h99UJvo89HB,80
4lPl9gqgox3JDiaJ1yklKh,59
4lqgnM7106Fmg20NEu4OAH,48
4mHAu7NX2UNsnGXjviBD9e,57
4mQxvrtY2MbDuUXAhMg5pp,47
4mkCUH10teB1zbDohwQM8R,26
4mncDFjVLUa3s025Tct3Ry,64
4mrBetqy378Jf1y6NLszlx,65
4n3jHjXr9KNwbOVSWEfXRV,0
4n7LqAJhu3k6rrKMu3VfDa,50
4n85VQF9boZ6i3WQlKbCY4,0
4n8RkDfroHNcRfouEvlBmQ,0
4nDoRrQiYLoBzwC5BhVJzF,81
4nGp682WMiKS4X217kPw8C,64
4npEfmQ6YuiwW1GpUmaq3F,79
4o4tLTIJ3eWMFerz73atcT,57
4oE7f7lNFkh0EbEZWEawBF,50
4obzFoKoKRHIphyHzJ35G3,81
4ofCBoyEiGSePFAG500xev,69
4p75GTNEXwsAAkpweMVtKo,47
4pADjHPWyrlAF0FA7joK2H,65
4pc5r183mYvIzGyFv2S0hO,46
4psozRvxjEJEOANLHTwA7J,52
4q3ewBCX7sLwd24euuV69X,97
4qBgvVog0wzW75IQ48mU7v,63
4qFxP3qN9GsnZDOkAE6x2m,65
4qIVPF0s71ZYW3qzhu5GkF,67
4qUDi25koBiqMb7uhHEOHk,51
4qWnlmXWuGv2TtuxtIWlJX,65
4qXC0i02bSFstECuXP2ZpL,70
4r63FhuTkUYltbVAg5TQnk,81
4rF7c8zpCKzuSXohs2HIpA,69
4rTv3Ejc7hKMtmoBOK1B4T,68
4ri7eLpPVlGqwclssOyJDM,33
4riOEaOW5hCeqomFDBk0aP,64
4rz7MkjBmFsmsnhKqHC2Xw,46
4sEykiNSzZbkFkNXTb1bVd,41
4sMPx4jHZiz0t9UgPsCnoF,0
4sTQVOfp9vEMCemLw50sbu,72
4slXciON4jYY6mqE9LjSFx,55
4sw5s8BqMsNkOSZtNgACKv,39
4tMm1dU6Gn04VAZ9ClHcIZ,67
4tRPqgX3juTWsUjhzV52fj,11
4tZwfgrHOc3mvqYlEYSvVi,82
4uyIwcaJgV9ShErevnVlNp,36
4v1IssGK0vWAyG0eK1aY21,40
4vdt8TD56jjQfmxFCmhubX,51
4vpyhxUwCcfGMU7b69pzON,28
4vxaQs6vK54nK89J1VtLex,59
4wGT7z6uSZfL2KdmUtG8d6,30
4x1nvY2FN8jxqAFA0DA02H,69
4xSQ9zt3zGyyiCXazv4mhf,46
4xcDVatLFh6qlcm41er3LV,60
4xgFgBZ7CRtgtHcziClOwQ,55
4xtWjIlVuZwTCeqVAsgEXy,65
4xwCTY3wjuquh32BQlhbxY,0
4yiQZ8tQPux8cPriYMWUFP,72
4yvcSjfu4PC0CYQyLy4wSq,76
504mCgCZnH442hfS8807Dg,0
50a7MZkLrrihutpNAX4pRL,26
50co4Is1HCEo8bhOyUWKpn,84
50kceDjknh0CjwOko7kx7V,38
51nD3wLfAStpVcwdwchHu5,26
51t8iNAfrqHtmBjXy7BkWx,4
523y9KSneKh6APd1hKxLuF,61
526TMJFuJibm9j2p9td9Yp,56
52gTrzyF0DyfkFl1DQz9Oq,47
5344K3N7rx7kw1HjO8psuq,70
53KwLdlmrlCelAZMaLVZqU,68
53PnP2ELbN4kAXfsjQzl6A,35
53XhwfbYqKCa1cC15pYq2q,87
53ZTq0HA8Ay02PiMs4e4Sq,40
53dPePMlci6GqJXISlntSK,44
53kxfycKPtWuSFpIuEHlGi,43
53qa1XIZ6pZuhrGDetCGew,31
54CixfaGAPcjkP7Dx5PjvV,50
54R6Y0I7jGUCveDTtI21nb,70
552jNI1kUtB1FPRZFliQxc,44
55Aa2cqylxrFIXC767Z865,85
55OzuHxRarLnJR84UCnjdV,36
55ZKRn4w3oNhBMV7sgG1PP,41
55fhWPvDiMpLnE4ZzNXZyW,71
56ZTgzPBDge0OvCGgMO3OY,72
56fQ8t9J10OpdtJkCzPRDg,6
56mfhUDKa1vec6rSLZV5Eg,61
56oDRnqbIiwx4mymNEv7dS,77
56wQ7KtIyMDpBLHSbh7BjN,26
57DlMWmbVIf2ssJ8QBpBau,71
57GHC729HxFYHl1vGe1qaX,41
57LYzLEk2LcFghVwuWbcuS,80
57WHJIHrjOE3iAxpihhMnp,69
57n1OF36WvtOeATY6WQ6iw,66
57vWImR43h4CaDao012Ofp,81
58UPAlQ4MRWEDLhfdP4VcN,53
58imfUscPVwuhuHt1MpBDA,53
58zzaIQ8XVObJml8da0b2e,45
59WHbFutFDJyaUAcwYd1kh,45
59XQUEHhy5830QsAsmhe2M,57
59d7SdvkSXhrqrPUKF7WYM,44
59motq6sL51Qqx9KE29oJg,40
59yXrGCV80MnKkbxBP8nZ9,31
5AK2gJtEA2SWI9lBywSZjN,38
5BEGUGWpPDPKXCgqubqnLB,52
5BcAKTbp20cv7tC5VqPFoC,74
5Berubt6ysOy2LCMyqhmXP,56
5BkHauWjH56gTHp4gk2EBf,7
5BvJzeQpmsdsFp4HGUYUEx,66
5CROBjCskHMjRlerJor7Gx,66
5ChF3i92IPZHduM7jN3dpg,64
5CiGnKThu5ctn9pBxv7DGa,72
5D3muNJhYYunbRkh3FKgX0,63
5DD5GZd4ElmQTy9NleMvKJ,53
5DfLOANcWMxdeenpJ6Ksd2,36
5EKRIE9OkMU5e5l5kbWAQa,15
5EM6xJN2QNk0cL7EEm9HR9,56
5ENS85nZShljwNgg4wFD7D,73
5EvFsr3kj42KNv97ZEnqij,73
5F1aAS1duwlzExnPs3l2Xe,69
5FhcqamaRFfpZb4VHV47fu,60
5GI3Wgnlj2ezKEoxFv6hNL,19
5GdspZ491zr64zzwVJJjJZ,42
5HIZU0JzM0AgfItVOm4E08,51
5HJUfIMq0X1ZoVNeJhLhAl,31
5I6WLC9Auo6aeTRHPQbdOv,55
5IFCkqu9J6xdWeYMk5I889,64
5ILrArfIV0tMURcHJN8Q07,62
5INjqkS1o8h1imAzPqGZBb,80
5IUvXYeMtVmp8YJWf0eqvf,42
5IbEL2xjRtKsunfmsahLuO,70
5IcR3N7QB1j6KBL8eImZ8m,72
5IzVaOvAEIPpFK8r3ajj7J,23
5JQ1XqKJ2Art01rF4tu1Ra,39
5JsWnBCP9STx8ooAbgDspa,0
5K4W6rqBFWDnAN6FQUkS6x,90
5KNNVgR6LBIABRIomyCwKJ,74
5KYEMMz9O9iLIESifKAEOp,46
5KbHk9IwiIF0fdu1AOJx29,26
5KdkevZRYudsUtmTgMkcVw,12
5Kmr0b3ip8g9P2i0dLTC3Z,63
5KyeasrmkYjZRF0Hs8PQZC,1
5L8p9kDnX2cgoI8VLUL2p4,45
5LHRHt1k9lMyONurDHEdrp,80
5LPinCDOU4eJhPfqer8IvE,0
5MIXBzwGNeUeFAS0o3XBXL,50
5MOWxZWdW3Hi4IPyyRrRTi,45
5MeLi8GYbrPCoYWQM1ZRyi,6
5N8lMhIyJ5Qtasb02tmK47,33
5N9mXRQoidjsUWjowibwqw,38
5NPB2nXfHXfBAHktidk9mt,1
5NgQo5enpKJsf6ohQedD6b,47
5NqQvTp9nZcQgLQQEMpoJF,9
5NyCIBCeU080ynEj33S4hC,49
5OdVywqKqyCWwfE2fZb7IX,57
5P0GIWEMbEGm1Gzp6Yobt1,2
5P2rwRBgIN450RaJxdjYdA,60
5P46zciG5gm8IALoKTLYGb,44
5PZS7XY3NZHDnI6g3wGyAB,49
5PjekOABtfU2Kwo0AHVmci,58
5PlfkPxwCpRRWQJBxCa0By,68
5PoQbQpAqs29uohdM1TwBc,26
5Q0U6ogBrMX2oxmxy5OTzU,41
5QEfcYQqxs4AbkbSCT95To,15
5QKKtcse45h0PZBwjDGZqz,11
5Qi4Bb7a8C0a00NZcA77L0,65
5R3Hr2cnCCjt220Jmt2xLf,65
5RJRvrfhJHpeiTRbIg1wAx,24
5Rl15oVamLq7FbSb0NNBNy,77
5SKKmrCayBdpFX1A7l42Cw,34
5SXuuuRpukkTvsLuUknva1,78
5SZUMeZ1O9tcgkSkkx1dFy,54
5T0MSzX9RC5NA6gAI6irSn,66
5TLldRzO16khcP3zwBsBB6,44
5TNFF5tGBXXS8iV363IEbR,20
5TaPyTWaxRQCezoHRayhpX,21
5TbLOwv8BNnik3f03NZJlt,56
5U4qm8RY5S2oWSSoCyVnGY,23
5UFWdAKsTs2o6gwSyBXxS2,31
5UN0rzL594mWY2RbOtZqIN,61
5UUdxfBMwm0hLlLgnZtBFv,64
5UjifI1TYefXWn9GdqDOHl,64
5UyRaawCsdiVrro0WWgIVB,41
5VS13SSoZXRProMtUjY5dr,38
5VZn4mB8pS40aE0kujdX2Y,43
5VpjI7FmgztBAlrqLOhsTY,1
5WUlDfRSoLAfcVSX1WnrxN,83
5WnlPOcTodnSWDtjnrjmzv,45
5X4LWwbUFNzPkEas04uU82,63
5XBb04uBpKPWPWC2jXgGqb,52
5XenQ7XfcvQdfIbpLEFaKQ,65
5Y3LAQBJps65m6FDjYimC4,51
5Y5TRrQiqgUO4S36tzjIRZ,77
5YGY8feqx7naU7z4HrwZM6,88
5YWCISv1Tkhx9fUlp10w46,37
5YhIwffGbYS2i1ISnM6lJo,28
5ZMQtVPJVvKLkM8fPjYwdP,0
5ZS223C6JyBfXasXxrRqOk,77
5ZZNKEW4uDTbl50KmgeXgy,32
5ZcXM1KFH6hhLoBIdgCnap,55
5ZsFI1h6hIdQRw2ti0hz81,75
5aAe7DHdSJgTpBijaxTUaf,42
5aKH6yc3RNOhGvzwoL4UN5,13
5aWQFWWhzp922qrrJIAwUY,32
5aaYmOKQc6tyyyitvrjJNE,43
5aizOVB0aFinBgezLPkhnm,40
5aquJZfDS2FWzG39lXbEN8,27
5axL0ZOVAodXZEI6SkNmv6,25
5b9mQI0YDMVf7zDrlxES5H,25
5bHicu5GncBzOsjUFsooLK,35
5bT8zz9XjbOtDryVd3wRGw,35
5bgfj5zUoWpyeVatGDjn6H,60
5cPFz5IHZH7LE8h2DOuhDA,44
5cj0lLjcoR7YOSnhnX0Po5,85
5ckLAJoL5qIlVsrlrEsXg8,20
5ct2WFb5gFMXAntFsAwA0y,20
5dCHZZCETvtgvg88AYg13g,47
5dGsIOepO9ufQlXjW8KrPL,61
5dHt1vcEm9qb8fCyLcB3HL,72
5dLfdoRqimRnbTC19bdbRD,57
5dYGaoCO0iaUZKfl9K8Gtd,59
5deLgmgAEgy8UHOfJ9Dj8w,60
5ee4yhrWOxaxvL77BoVpVR,59
5einkgXXrjhfYCyac1FANB,52
5f5mH9BDkeyXmDbzevu38d,59
5f78we4hhFFUzMdy8GDc70,4
5f7DcyMqNPFYloZM82D61t,43
5f7VJjfbwm532GiveGC0ZK,88
5fMUXHkw8R8eOP2RNVYEZX,78
5fmvGUlMVgmnCn45f1he7d,49
5gLMXPUMc0uh9TedkRlng9,32
5hNE6epHrPbYe4ljxr0h8H,24
5hOlafDJb53YrfAsWgKIN2,0
5hdhHgpxyniooUiQVaPxQ0,72
5iLaZnrGlRUHm2PwZ33dIt,34
5iNrZmtVMtYev5M9yoWpEq,68
5jJjvmEwRr8epuGZq4eUUa,44
5kDgW6kFF2iGCDuEkd7hNs,17
5kvxSGkZcVesEX2mqw0AtC,9
5kyrkoHcYHl2Hf74KB4fVw,40
5l81swbnEwWXCTQiEYmATF,43
5lC7N2Mm9i92KSfW4opawO,54
5lHRUCqkQZCIWeX7xG4sYT,64
5lTjv8Ag00qHSGhvK4JbeF,55
5lVUEGHUyXz8X6h58fuEwV,35
5lqCThgXwUH6vTzdVy9Vc9,39
5lrLb0jXN8RE9HMFLtnN9X,8
5m14oBgYEP1bA06sYpZvFI,0
5mMgoOCMh3ozQ0YtRHDuca,3
5me0Irg2ANcsgc93uaYrpb,78
5muRW7rqWZz4RdyWL5UX6N,38
5nDdaia3PDYD0x4zBEHGtg,0
5nGzaGf6NjhGOi14x6OSkS,0
5ndkK3dpZLKtBklKjxNQwT,72
5nki7yRhxgM509M5ADlN1p,70
5oaJTIJcH4ScbxjxvZviOp,38
5pBMkZNIlbGTH3hrsQJqAa,72
5pDjmC5mRl7vDJhsjVwNfk,63
5pKCCKE2ajJHZ9KAiaK11H,89
5pRlKxATEYXaSwYkFbkmMm,43
5pUo3fmmHT8bhCyHE52hA6,63
5pbdyhkEpMobD6Fs6h729Q,47
5pfoRuamMEPVINkcScn4pM,7
5pkMSRvBI8OXT3rExCzvNs,36
5pnHmnSlN4hJqjG3VWtdYJ,55
5qa31A9HySw3T7MKWI9bGg,66
5rAeRnEc7MJForkuQPrK2g,0
5rGrDvrLOV2VV8SCFVGWlj,73
5rM8dB5rqWAN4WhQpOHcEy,30
5rSjQ8u6HIZJDJmn4kxy8F,18
5rhznZjKfSxtKVqB0JZtpC,41
5rmy4yOHBOptMctO6t5Drl,32
5sK8BsvyDl4TFA6KaBf8or,62
5sWHDYs0csV6RS48xBl0tH,70
5sgcRRQA3HrL1AVk6oMUeg,57
5tKXB9uuebKE34yowVaU3C,64
5tRu5cxIoKA3BYCJ75cX8Y,20
5u4VR5dLnwM0wmf6FQH5kR,15
5uEeqYFuIChoWKy34jp8xE,67
5uLkZ7FWMTBUg1corQqdkR,58
5uiEF5htEqJgHcOajZ25ns,47
5ujBuZtDUrPORHkAyQJTjP,38
5uuqghaOBgtv92jDyDveQl,49
5vBSrE1xujD2FXYRarbAXc,68
5vBrKGOjN10BMwB0cJADj4,53
5vGy6auivb3qywR2zZQvU8,29
5vwP3drKp6uDTSIvKzWtlF,0
5wbf52LA6kcaboHSN6NEF1,67
5wtxbzgYhdnCUNb3z4ulUA,29
5wugb0kaq0J6nyQ5Xgd17i,57
5wwneIFdawNgQ7GvKK29Z3,63
5xUacP1mVGfiY7Zr9RskmS,50
5xWPJKDLLSDaz7K7tSMTFu,55
5xuNBZoM7z1Vv8IQ6uM0p6,61
5y3G1B8cpCTaoq0uDgjwzH,50
5yG7ZAZafVaAlMTeBybKAL,69
5yI61o62NLKjPUW0GXOsZx,10
5yJGa05i1aPqLi8AMZPAtI,37
5yPzzu25VzEk8qrGTLIrE1,72
5yV02XZUpUdSrmGvvi2MGV,18
5ypEYwWaSgtjBPCPcredFM,53
5yw4tA8D5uG7tT3NaDvq10,64
5yzMoVfzERWBsfhcQjbmSJ,24
5zctI4wO9XSKS8XwcnqEHk,69
5zfEatKLDdRkgbw6sdLBAQ,54
60d24wfXkVzDSfLS6hyCjZ,76
60sVnCJWU7WHTMSzK0HzPW,43
60yfafz0P3gqaUaOUIddae,52
619CzMJPPWrCeZwx5qw6ko,62
61ipISvUVa5LkJlKZnm3Oo,66
61qMnYXa1GxSBoV3IiYKjZ,53
62B4DjrvC9TInPtSt6UiLS,36
62EwkYfcXqFIYZsWNVBijP,25
62F9BiUmjqeXbBztCwiX1U,70
62WbvkXqQGvXQvw74GU3kQ,52
63MQldklfxkjYDoUE4Tppz,70
63XBtGSEZINSyXylZxEUbv,67
63kE1M6nlHBGwRttAc4Q6Z,33
63yrD80RY3RNEM2YDpUpO8,82
64KEffDW9EtZ1y2vBYgq8T,84
64M6ah0SkkRsnPGtGiRAbb,81
64MIiJ3jBhIAnFIgrJK2ls,36
64WnGi9H0Xc2RCGbjYAFd5,46
64k5e9kV9MdukXjFrR5R37,61
64tJ2EAv1R6UaZqc4iOCyj,78
656ibQgcoUQrUPdhQWRcI3,58
656sFhsnTuJ79P7apmFSVc,34
659Ki7iPWAX8POKyKNeoM4,31
65Q8M4mum2OT2SaZo6NWHH,14
65QcnpMJFv1yogXwoOe97v,38
65kpH75MFCBJhLy7qvVl6A,45
66CXWjxzNUsdJxJ2JdwvnR,89
66TrUkUZ3RM29dqeDQRgyA,67
66W9LaWS0DPdL7Sz8iYGYe,66
67IN4cLJ7798gUapyZlmac,71
67ONRteBPYNpIVL7MvBGQn,21
67YZ3dlerNxiIKCtrTMFLj,42
67ghKnycRX6VM1xfqJSMlH,65
67hggymbjwkuVTf7qrZanz,48
67nwj3Y5sZQLl72VNUHEYE,69
67sX3xnatlElE31KHjSWVr,46
68W5IWYUEsW0ahQS7LPp9x,36
69761NObDw2KwmmFgZmxzC,56
698hF4vcwHwPy8ltmXermq,65
699OTQXzgjhIYAHMy9RyPD,83
69GGBxA162lTqCwzJG5jLp,80
69LoD9SvwYptcAMxekwuqi,0
69jC7ohj08Zo9c5n6bAQ8I,8
69kaLOhCTqCneoqC59M0fL,11
69ug07KFFRhcCZ7iZ1Mn1i,30
6AMd49uBDJfhf30Ak2QR5s,79
6ASri4ePR7RlsvIQgWPJpS,73
6Ad91Jof8Niiw0lGLLi3NW,68
6AgTAQt8XS6jRWi4sX7w49,82
6AmkRQGotzDEgIFV598eH8,6
6AyATGg7mDgBlZ4N5uNog0,71
6CTStccOisUTgXVrtCIANm,54
6CTdeQLRFhYstXpdUmzyKE,22
6CawoDDP1IZUSGl4wSJGC9,58
6CjeJyjQQGDU5PLIrX1czs,21
6CwfuxIqcltXDGjfZsMd9A,73
6DVNszSOSwgALx7zGbR9rV,24
6DdbeAeBlrYj8bNToZv4TY,53
6DgP9otnZw5z6daOntINxp,74
6EN9iGovybDcQZ2NtsqMFd,42
6EPlBSH2RSiettczlz7ihV,76
6EYGGkM2JDpX5CjHpGkiME,53
6EYpuJIDJshhN4CHCg43te,48
6EzhUQ7WQQ711LOa3vEJTQ,28
6F4sdASNtbJq2hG5wry7hL,0
6F5Z4YcFqufzLD2fRsIOhZ,29
6FUA3zogfu84X8xhdQM5Rc,0
6FugQjLquBF4JzATRN70bR,68
6GIwyYD9kOim8j3M6jt4AM,50
6GMYJwaziB4ekv1Y6wCDWS,68
6GkJh85o22LfD2vgL9DP6f,65
6GpcBKNmZDIrRzYkPJu7Wd,59
6HQ6vf4AloXyVNdyJhrX1J,66
6HTHu9OnzdrUp3NryLbxAk,30
6Ha4aES39QiVjR0L2lwuwq,65
6HqBqtvU8rn9FuGl11NPIW,17
6HqgxkTt9KGyt27zYrwVan,63
6Hvq9w688rwXhVoAKZk5wk,14
6I3DfJduHgMduD2MSrtaBw,45
6If57j6e3TXXk0HiLcIZca,57
6JL8zeS1NmiOftqZTRgdTz,79
6JZIgN9gEgNSS8lY5pmwbx,50
6JajQ1VHanKIftKLeZRUSy,32
6JzWgxi0nFzcHq7cqpGbiz,56
6KImCVD70vtIoJWnq6nGn3,88
6KZDXtSj0SzGOV705nNeh3,67
6KZL22Io61OAjmyPw2tPor,39
6L1XC7NrmgWRlwAeLJvVtA,64
6LQYtKNp3ZsJ9xOzVVUj5j,52
6LlLRudDi60Uy4jcmOSEs1,55
6LqNN22kT3074XbTVUrhzX,77
6M2wZ9GZgrQXHCFfjv46we,87
6M6XXCcO5gI68XpIlrUL3Z,57
6MCW0S6GvMj7QaaH9sckgi,21
6MDME20pz9RveH9rEXvrOM,74
6MPCFvOQv5cIGfw3jODMF0,70
6MXu7TWZnmykwkXiRJeUMh,47
6MdfTMzwvMoSknp4M2QPGk,14
6NQgMwGc3jvdwGZKUbhhHi,47
6ONwLtT6vOzlO3pfZNAOMw,43
6ObeGN1qTsep95QRNOfNc3,61
6OqhFYFJDnBBHas02HopPT,55
6OxNVd9jJ2IbNrOjHdcpJZ,39
6P4EuWoUNsKfVVPk4Z5VWT,36
6P5NO5hzJbuOqSdyPB7SJM,69
6PUFh0Oa8MkLlpkfovzKnC,51
6PXS4YHDkKvl1wkIl4V8DL,70
6Paz0vXJJ9bCPf0fEm3qzg,58
6QMABvTzixnxzsLYyhqRxI,63
6QtgPSJPSzcnn7dPZ4VINp,76
6R6EfP43F8ZuMcilsE4zs7,46
6RDFXkWzNCRaw7yGhJ5Vp7,1
6Rf6w9LrInrRvLTh0sEzVW,32
6S0dmVVn4udvppDhZIWxCr,69
6S2OmqARrzebs0tKUEyXyp,78
6SSQog9cu2XcgHTRHPmECq,35
6Shas1ACrMl25XHgTrzxeo,47
6TFGiR7veIBctasL7NwQMy,21
6TcTgRYJBQzadIFeXXWA3I,48
6TiaugJU8uPpPYSXitPZs4,29
6TmkQ3Z9t6MI2NyGKqgPCh,10
6U0uBUKWYZKZYFGL00hMsp,58
6U43w7qaIwFTlbJWuLiBrf,39
6U53xCCVXmyimAgsBjCS8P,52
6UOuE1nAKdvop4bKkJyHt1,4
6USMTwO0MNDnKte5a5h0xx,61
6UWui6Csqc1ywqnDzjOWnk,57
6VJWRa6FwtWn7mwf5WgQz0,21
6VOoiigTiLVgsMQPP1JOdC,56
6VSMAVF00xwG8Adoqnbqy6,43
6VqcklbRxWexUybtk1Tzx6,0
6VxCmtR7S3yz4vnzsJqhSV,61
6W9GI0QPqUZkyhTxBMUAi5,31
6WGE3kO8ULME2ErBcOksSR,55
6WSTevYt4rGwm8QPKQr7dU,50
6Ww3OMFzCaO33ulKh1LBFN,60
6XMLYRQKAjxZF6V9IlxjVq,33
6XUob2lASlLLaavOTAw9Vb,37
6Xgp2XMz1fhVYe7i6yNAax,81
6XkvdLYwlPQRPIaxqPYdFr,25
6XpaIBNiVzIetEPCWDvAFP,76
6Y64EaNqpqcZYTgs4c76gF,63
6Yti5KSZWOxrpOX9w8qAz0,36
6ZdzYE3CEgY0Umgi3Dsgv8,42
6ZiGAU6TJQEyidFQ22eIOS,52
6aJRwrwfOffz7RMh2Cfm8e,48
6aX6KqXgEcARRHwvWxHcFW,59
6aiCKnIN68hohzU3ZzNq48,57
6apXk5PGvEVbgXOTyk6fP1,33
6ariF1Y37aZ2YbiVbeB9ej,11
6b29OPfOOGNOsUOFLfxRrc,20
6bLELAmHgltNbfZBjcaRjS,25
6beUvFUlKliUYJdLOXNj9C,59
6bmlMHgSheBauioMgKv2tn,69
6c4sUNBgdonFJz8Kx2VsGz,62
6cEuCEZu7PAE9ZSzLLc2oQ,77
6cK3NBO6uP7hh0oyuVELFl,71
6cVTa42IphmDksBQ8O0Zsv,26
6chWbUfdu6ibyaCXM1w8kQ,56
6cuxxfjj93mAeGlMFvSQK2,37
6cz2L1mrDFe5jXhGPV2hs8,10
6d47Z08T4snK50HgTEHo5Z,63
6d4AePmkVnbu2qIbT6vsem,54
6d88nPjQLpyxi8vH3wgkrx,57
6dO0RkhFhjMwLtLQqNgL8r,50
6dROiL44pIQZVNZ6Bc0OJO,47
6dewigIOIcG6m1XGsG4Mc3,46
6drTgQgI5H6DEARCycSZRF,1
6eGQ0qPUlGBjmRgyQ84g3f,48
6eJ9ZmCByqJMTd2ojvtjbx,0
6eKJWEzLZq8jZix8hdYsv4,44
6eUKZXaKkcviH0Ku9w2n3V,91
6eXZu6O7nAUA5z6vLV8NKI,61
